Ticker,Description,Open,High,Low,Price,Ask,Bid,Change from Open,Change from Open %,Change,Change %,"Change 1W, %","Change 1M, %",Weekly Performance,Monthly Performance,3-Month Performance,6-Month Performance,Yearly Performance,YTD Performance,Volatility,Volatility Week,Volatility Month,Region,Group,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Relative Strength Index (14),Average True Range (14),Bollinger Lower Band (20),Bollinger Upper Band (20),Pattern
AUDSGD,AUSTRALIAN DOLLAR / SINGAPORE DOLLAR,0.87551,0.87757,0.87219,0.87406,0.87424,0.87401,-0.00145,-0.16561775,-0.00094,-0.10742857,0.52443933,-0.32386817,1.03221481,0.60543278,-3.14910026,-2.48892756,-3.33012597,-4.32164985,0.61683807,0.72332484,0.7163482,,Exotic,0.874173,0.8734704,0.8855026,0.89413555,50.73358008,0.00645055,0.86642929,0.88191671,Spinning Top Black
EURPLN,EURO / POLISH ZLOTY,4.53421,4.5415,4.51347,4.52362,4.52603,4.52317,-0.01059,-0.23355778,-0.01258,-0.27732463,-1.24609776,-2.17507893,-2.17084775,-2.01191379,1.90398955,-2.3973349,-6.79674462,-3.39718538,0.62102994,0.676965,0.72740128,Europe,Exotic,4.606967,4.5379324,4.4967114,4.57922005,36.4583749,0.03240516,4.53992762,4.67400638,
JPYGBP,JAPANESE YEN / BRITISH POUND,0.005471,0.005475,0.005441,0.005441,0.005449,0.005441,-0.00003,-0.54834582,-0.00003,-0.54834582,-0.5119766,-0.80218778,-1.94629663,0.3319196,-2.08745726,-9.58790296,-12.27023541,-13.62120972,0.62488513,0.63230611,0.53617629,Asia,Minor,0.0054897,0.00545076,0.00550888,0.00580704,43.70995106,0.00003324,0.0054333,0.0055461,
AUDGBP,AUSTRALIAN DOLLAR / BRITISH POUND,0.52247,0.52373,0.52047,0.52067,0.52101,0.52067,-0.0018,-0.34451739,-0.00174,-0.33307173,-0.10168841,-1.18238755,-0.15532715,1.87243201,-0.13426166,-3.62781572,-8.37146276,-7.46276615,0.62635695,0.64738489,0.70068078,Pacific,Minor,0.522138,0.5145146,0.5202394,0.5358987,52.1300251,0.0036771,0.51683254,0.52744346,
GBPPLN,BRITISH POUND / POLISH ZLOTY,5.2395,5.2618,5.2284,5.2447,5.2523,5.2446,0.0052,0.09924611,0.0023,0.04387304,-0.97426505,-1.70180864,-1.55419991,-2.49312114,1.56274206,-0.01525117,-4.51160674,-0.43775723,0.63881876,0.71482784,0.9128402,Europe,Exotic,5.3168855,5.2623782,5.2201651,5.2543939,40.31563284,0.04490118,5.22928268,5.40448832,
EURAUD,EURO / AUSTRALIAN DOLLAR,1.64832,1.65741,1.64686,1.65517,1.65527,1.65504,0.00685,0.41557465,0.00632,0.38329745,-0.16466614,0.73336092,-0.28555765,-1.33467655,0.97240778,1.6870327,7.44647703,5.43155615,0.64061305,0.71259787,0.74164815,Europe,Minor,1.6532075,1.6698314,1.6503053,1.6227208,47.98729568,0.01219203,1.64233947,1.66407553,
EURNZD,EURO / NEW ZEALAND DOLLAR,1.75327,1.76416,1.75288,1.76294,1.7632,1.76283,0.00967,0.55154084,0.00904,0.51542277,-0.22694474,0.01872224,-0.38536299,-3.03180313,-0.33411539,0.54867337,1.1590943,4.64415029,0.64351239,0.66756326,0.71790614,Europe,Minor,1.778156,1.8040292,1.7879934,1.7558467,37.74148051,0.01276583,1.74476203,1.81154997,Bullish Engulfing
USDHUF,U.S. DOLLAR / HUNGARIAN FORINT,364.89,365.67,363.3,363.66,364.163,363.859,-1.23,-0.33708789,-1.44,-0.39441249,-0.47074279,-1.16054684,-2.17619368,1.15997663,8.0520561,7.62037229,-17.19568286,-2.54582485,0.65235343,1.04373885,1.28801386,Europe,Exotic,365.70695,358.98716,350.92281,352.09243,49.89385722,4.69390096,357.05187871,374.36202129,
NZDGBP,NEW ZEALAND DOLLAR / BRITISH POUND,0.4919,0.4921,0.48889,0.48895,0.48919,0.489,-0.00295,-0.59971539,-0.00283,-0.57546057,-0.01022495,-0.45806189,-0.07153076,3.67896522,0.97891411,-2.69845376,-2.77391131,-6.76010679,0.65658942,0.60183211,0.63129411,Pacific,Minor,0.485971,0.4768338,0.4806123,0.4955656,61.03922082,0.00312986,0.47546451,0.49647749,Bearish Engulfing
SEKJPY,SWEDISH KRONA / JAPANESE YEN,13.6297,13.7071,13.6165,13.6715,13.6802,13.6723,0.0418,0.3066832,0.0437,0.32066805,0.42235934,0.05488876,1.98806416,2.86283952,2.70288543,6.19630568,6.32845432,8.88680042,0.66536922,0.95252787,1.11684902,,Exotic,13.42836,13.360166,13.289738,13.0442665,61.39966332,0.14698879,13.09287006,13.76384994,
