Ticker,Description,Open,High,Low,Price,Ask,Bid,Change from Open,Change from Open %,Change,Change %,"Change 1W, %","Change 1M, %",Weekly Performance,Monthly Performance,3-Month Performance,6-Month Performance,Yearly Performance,YTD Performance,Volatility,Volatility Week,Volatility Month,Region,Group,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Relative Strength Index (14),Average True Range (14),Bollinger Lower Band (20),Bollinger Upper Band (20),Pattern
GBPRON,BRITISH POUND / ROMANIAN LEU,5.7305,5.7357,5.711,5.7115,5.7135,5.7115,-0.019,-0.3315592,-0.0198,-0.34547136,-1.10812917,-1.09271638,-1.42899056,-1.42899056,-1.07901209,2.26682662,0.88494012,2.1278498,0.43249869,0.45299569,0.44918635,Europe,Exotic,5.768475,5.754918,5.753009,5.6671495,36.23399372,0.02708963,5.72365715,5.81329285,
EURCHF,EURO / SWISS FRANC,0.96384,0.96662,0.96244,0.96561,0.96577,0.96561,0.00177,0.18364044,0.00193,0.20027395,0.94609852,0.83014849,1.35509604,1.15548199,-1.47741534,-2.73284042,1.57686562,-2.40646035,0.43431279,0.532105,0.41158268,Europe,Minor,0.957185,0.9581164,0.9660627,0.9778839,63.36549162,0.00430075,0.95091991,0.96345009,
EURSGD,EURO / SINGAPORE DOLLAR,1.45647,1.45721,1.45081,1.45376,1.45435,1.45385,-0.00271,-0.18606631,-0.00274,-0.18812221,0.03853565,-0.64040789,0.23027813,-1.21161465,-1.28205128,1.1212821,4.26674891,1.39917695,0.44113288,0.36676657,0.43240181,,Exotic,1.4601225,1.4681254,1.4641509,1.4510218,40.56974462,0.00628945,1.44904365,1.47120135,
GBPTRY,BRITISH POUND / TURKISH LIRA,33.30245,33.3707,33.2198,33.24188,33.26024,33.24296,-0.06057,-0.18187851,-0.06822,-0.20480275,-0.57878775,-1.62999701,-0.5193113,-3.94777181,4.86198999,41.91418776,60.9690525,47.02095947,0.45424717,0.98697977,1.54828015,,Exotic,33.5137805,34.0477278,31.459972,27.32986355,40.68798004,0.38607489,33.1327184,33.8948426,
EURGBP,EURO / BRITISH POUND,0.86676,0.87001,0.86606,0.86951,0.86963,0.8696,0.00275,0.31727352,0.00251,0.28950404,1.00480914,1.64833238,1.41950685,2.10310005,1.17404761,-1.34451303,-0.36096532,-1.73251661,0.45608849,0.48278407,0.44127594,Europe,Minor,0.859527,0.859289,0.8602672,0.8710016,67.73561156,0.00403101,0.8516714,0.8673826,
GBPHKD,BRITISH POUND / HONG KONG DOLLAR,9.612,9.614,9.568,9.57,9.574,9.57,-0.042,-0.43695381,-0.043,-0.44731093,-1.22819692,-3.67388022,-1.48239654,-4.07938258,-4.08899579,-0.77760498,8.14781331,1.30200064,0.48076923,0.51963383,0.60800002,,Exotic,9.78245,9.90778,9.89411,9.73699,21.47227637,0.0582767,9.56323825,10.00166175,
CHFCAD,SWISS FRANC / CANADIAN DOLLAR,1.4895,1.4895,1.4827,1.4849,1.4865,1.4849,-0.0046,-0.30882847,-0.005,-0.33559299,-1.39451491,-2.87153323,-1.50570443,-3.4839129,1.0961329,-0.68222861,6.67385057,1.36528091,0.48560059,0.529923,0.50236079,Europe,Minor,1.51918,1.525718,1.507497,1.489793,21.26364364,0.00774247,1.48439796,1.55396204,
CADHKD,CANADIAN DOLLAR / HONG KONG DOLLAR,5.80022,5.82545,5.79712,5.80171,5.8025,5.80161,0.00149,0.02568868,0.00157,0.02706831,0.28885048,-0.04100557,0.15346584,0.34574486,-2.54795579,1.34752479,-0.51579361,0.68917043,0.48869094,0.55377415,0.49826999,,Exotic,5.7786315,5.8203084,5.841444,5.8179766,53.0201734,0.02904025,5.73243096,5.82483204,Long Upper Shadow
USDTRY,U.S. DOLLAR / TURKISH LIRA,27.09365,27.1765,27.0435,27.1592,27.16736,27.16375,0.06555,0.24193861,0.06,0.22140875,0.67427059,1.91528324,0.8081219,-0.11294631,9.56547698,42.61514307,48.28646557,45.32884563,0.49180025,1.15489912,1.50792982,Middle East,Exotic,26.8305085,26.8757012,24.8578946,21.9130081,63.61889974,0.31452176,26.42812932,27.23288768,
USDCAD,U.S. DOLLAR / CANADIAN DOLLAR,1.34774,1.34916,1.34239,1.34781,1.3479,1.3474,0.00007,0.00519388,0.00002,0.00148391,-0.31728422,-0.22282762,-0.20583597,-0.54163746,2.49661592,-1.68286064,0.17019442,-0.4799492,0.50432438,0.57026753,0.51404494,Americas,Major,1.3549755,1.3438186,1.3396624,1.34584415,45.56911774,0.00697393,1.3420182,1.3679328,Long Lower Shadow
USDDKK,U.S. DOLLAR / DANISH KRONE,6.99134,7.02298,6.98713,7.0061,7.00654,7.00492,0.01476,0.21111833,0.01344,0.19220154,0.17930782,1.92677555,-0.0161262,1.96163468,3.07013995,1.91684135,-7.26170463,0.85363045,0.5130862,0.5265218,0.633606,Europe,Exotic,6.942548,6.8463998,6.8492244,6.8765718,65.87073973,0.0424143,6.83966641,7.04542959,
GBPUSD,BRITISH POUND / U.S. DOLLAR,1.229,1.2294,1.2231,1.2237,1.2238,1.2238,-0.0053,-0.43124491,-0.0056,-0.45554381,-1.16307245,-3.4175217,-1.36224408,-3.84252711,-3.96327107,-0.41503906,8.55140601,1.15731173,0.51508462,0.57749515,0.68652488,Europe,Major,1.248825,1.266406,1.264048,1.243227,23.28889581,0.00838003,1.22356611,1.27408389,
SGDCHF,SINGAPORE DOLLAR / SWISS FRANC,0.6611,0.6645,0.6611,0.6637,0.6642,0.664,0.0026,0.39328392,0.0027,0.40847201,0.92719258,1.60747091,1.11212675,2.35965453,-0.1354198,-3.82553253,-2.59759319,-3.44777422,0.52942066,0.47125792,0.41110568,,Exotic,0.655015,0.652036,0.659347,0.673604,75.75014603,0.00281087,0.6481581,0.6618719,
EURUSD,EURO / U.S. DOLLAR,1.0658,1.06717,1.06151,1.06428,1.06446,1.06435,-0.00152,-0.14261588,-0.00148,-0.13886804,-0.15760441,-1.83820478,0.00563793,-1.86264385,-2.84629288,-1.75030464,8.17062883,-0.55316763,0.5332027,0.5392292,0.63588821,Europe,Major,1.0737025,1.0885066,1.0876678,1.0828961,34.62839926,0.00666311,1.05806565,1.08933935,
EURHKD,EURO / HONG KONG DOLLAR,8.3363,8.3452,8.30042,8.32247,8.3247,8.3235,-0.01383,-0.16590094,-0.01233,-0.14793396,-0.23890008,-2.09434739,-0.1119806,-2.06151112,-2.97946503,-2.11542013,7.75362816,-0.41318655,0.53949077,0.52061658,0.62391182,,Exotic,8.4103435,8.5160144,8.5136727,8.48138765,32.0098021,0.05075552,8.27097579,8.54971121,
GBPSGD,BRITISH POUND / SINGAPORE DOLLAR,1.6792,1.68006,1.67083,1.67173,1.6725,1.67192,-0.00747,-0.44485469,-0.00521,-0.31068494,-0.92864762,-2.28258455,-1.11968107,-3.20314988,-2.38072993,2.54691113,4.68988753,3.20977441,0.55242005,0.47477894,0.49308525,,Exotic,1.6975925,1.7077278,1.701224,1.6655629,26.6857172,0.00850803,1.6739859,1.7211991,
CADEUR,CANADIAN DOLLAR / EURO,0.6957,0.6996,0.6957,0.6968,0.6972,0.6968,0.0011,0.15811413,0.001,0.14371946,0.49033747,2.0952381,0.21573422,2.44045869,0.40345821,3.53640416,-7.67192262,1.11739951,0.56058646,0.46667932,0.52360491,Americas,Minor,0.68699,0.683354,0.685998,0.6858865,70.8426454,0.003568,0.67372623,0.70025377,Shooting Star
