Ticker,Description,Open,High,Low,Price,Ask,Bid,Change from Open,Change from Open %,Change,Change %,"Change 1W, %","Change 1M, %",Weekly Performance,Monthly Performance,3-Month Performance,6-Month Performance,Yearly Performance,YTD Performance,Volatility,Volatility Week,Volatility Month,Region,Group,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Relative Strength Index (14),Average True Range (14),Bollinger Lower Band (20),Bollinger Upper Band (20),Pattern
CHFGBP,SWISS FRANC / BRITISH POUND,0.899,0.9017,0.899,0.8994,0.9002,0.8994,0.0004,0.04449388,0.0005,0.05562354,0.02224199,0.71668533,0.01111976,0.87483176,2.60095825,1.37511271,-1.94068905,0.64905998,0.31145717,0.42776343,0.4088689,Europe,Minor,0.89748,0.896368,0.890039,0.8902735,55.72522071,0.00384259,0.89337508,0.90158492,"Long Upper Shadow, Shooting Star"
NZDAUD,NEW ZEALAND DOLLAR / AUSTRALIAN DOLLAR,0.92389,0.92667,0.92374,0.92627,0.92665,0.92631,0.00238,0.25760643,0.00197,0.21313426,1.01526718,0.75486474,0.98777815,0.14162775,1.38127292,-0.85416109,5.03952009,-0.54758045,0.31718882,0.3480888,0.37126248,Pacific,Minor,0.920097,0.9220514,0.922866,0.92365045,59.64707087,0.00351278,0.91556599,0.92462801,
USDCHF,U.S. DOLLAR / SWISS FRANC,0.90428,0.90702,0.90428,0.90501,0.90509,0.90501,0.00073,0.08072721,0.00089,0.09843826,0.81879554,2.54025085,1.08003663,2.81517331,1.1602562,-1.24721749,-6.31948326,-2.09122184,0.32069713,0.57277062,0.59629503,Americas,Major,0.8912325,0.8801296,0.8880838,0.9030435,76.94546348,0.00521704,0.87630896,0.90615604,Shooting Star
USDSGD,U.S. DOLLAR / SINGAPORE DOLLAR,1.36564,1.3678,1.36337,1.36376,1.36386,1.36377,-0.00188,-0.13766439,-0.0026,-0.1902866,0.07925558,1.00429566,0.10129332,0.51667588,1.47627835,2.82362344,-3.75247895,1.76174309,0.32493014,0.32561106,0.37662551,Asia,Exotic,1.3597,1.3488208,1.3461392,1.339913,61.17477454,0.00504944,1.34875819,1.37064181,
SGDHKD,SINGAPORE DOLLAR / HONG KONG DOLLAR,5.7181,5.7355,5.7167,5.7337,5.7358,5.7344,0.0156,0.27281789,0.0129,0.22549294,-0.07842317,-1.20104079,-0.12541588,-0.67559374,-1.50143444,-2.93216408,3.58426824,-1.59610071,0.32886106,0.3373507,0.36483785,Asia,Exotic,5.757125,5.79684,5.811057,5.841922,38.24915671,0.02059292,5.69962255,5.81462745,Bullish Engulfing
EURCHF,EURO / SWISS FRANC,0.96384,0.96562,0.96244,0.96489,0.96515,0.9648,0.00105,0.10893924,0.00121,0.12556035,0.8708288,0.75496523,1.27952136,1.08005615,-1.55087798,-2.80536696,1.50112558,-2.47923026,0.33041021,0.51132449,0.40685984,Europe,Minor,0.957149,0.958102,0.9660555,0.9778803,62.44482231,0.00422932,0.95107253,0.96322547,
GBPCHF,BRITISH POUND / SWISS FRANC,1.11169,1.1123,1.10851,1.11111,1.11123,1.11111,-0.00058,-0.05217282,-0.00034,-0.03059067,-0.0089992,-0.7166281,0.03781433,-0.84067361,-2.54532378,-1.34253216,1.98628691,-0.63494335,0.34190039,0.50265309,0.48417062,Europe,Minor,1.1133665,1.114732,1.122693,1.12236535,44.6718134,0.00563183,1.10817369,1.11855931,
AUDNZD,AUSTRALIAN DOLLAR / NEW ZEALAND DOLLAR,1.08132,1.08278,1.07888,1.07928,1.07939,1.0793,-0.00204,-0.18865831,-0.00214,-0.19788796,-0.95259072,-0.63982766,-0.91076019,-0.0629653,-1.26971349,0.91822041,-4.71952964,0.59465001,0.36148599,0.38064898,0.38526729,Pacific,Minor,1.0858565,1.0835408,1.0826107,1.08166245,41.00235399,0.00433063,1.08087861,1.09083439,
USDINR,U.S. DOLLAR / INDIAN RUPEE,83.09,83.09,82.777,82.868,82.926,82.876,-0.222,-0.26718017,-0.222,-0.26718017,-0.21794362,0.22495827,-0.17707643,-0.21914509,1.14487978,0.79303299,3.31895369,0.20677896,0.37812436,0.32873249,0.26981597,Asia,Exotic,82.90245,82.68786,82.4797,82.32552,49.31869782,0.23667122,82.46896529,83.33593471,
EURCZK,EURO / CZECH KORUNA,24.414,24.4465,24.3543,24.3568,24.3637,24.3573,-0.0572,-0.2342918,-0.0572,-0.2342918,-0.78696538,1.375154,-0.625051,1.22516832,3.00818338,3.19803406,-1.11925302,0.99264431,0.37857791,0.45108173,0.57216779,Europe,Exotic,24.29891,24.144832,23.906987,23.8123345,54.80729478,0.13789858,23.95481035,24.64300965,
