Ticker,Description,Open,High,Low,Price,Ask,Bid,Change from Open,Change from Open %,Change,Change %,"Change 1W, %","Change 1M, %",Weekly Performance,Monthly Performance,3-Month Performance,6-Month Performance,Yearly Performance,YTD Performance,Volatility,Volatility Week,Volatility Month,Region,Group,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Relative Strength Index (14),Average True Range (14),Bollinger Lower Band (20),Bollinger Upper Band (20),Pattern
CHFHKD,SWISS FRANC / HONG KONG DOLLAR,8.5322,8.5369,8.4741,8.5064,8.5072,8.5064,-0.0258,-0.30238391,-0.0247,-0.2895289,-0.59481378,-0.59481378,-0.73517399,-4.18454815,-2.55123667,-1.76800046,6.91804927,0.70797717,0.74108165,0.77480154,0.5641865,,Exotic,8.66536,8.814444,8.794759,8.67893,23.78763834,0.05461104,8.45515083,8.87556917,
CADNZD,CANADIAN DOLLAR / NEW ZEALAND DOLLAR,1.2279,1.2371,1.2279,1.2337,1.2357,1.2337,0.0058,0.47235117,0.0052,0.42328042,0.54604727,0.54604727,-0.88374709,-0.47595999,1.09809063,4.97787611,-4.40880211,6.25269141,0.74924668,0.72664413,0.52755557,Americas,Minor,1.244815,1.239046,1.227244,1.2027455,43.07294028,0.00703799,1.23028871,1.25934129,
GBPPLN,BRITISH POUND / POLISH ZLOTY,5.3075,5.3479,5.3075,5.33949,5.3432,5.3385,0.03199,0.60273198,0.01919,0.36069395,0.07478212,0.07478212,0.87642402,2.4559148,3.20846622,-0.06569343,-3.37688424,1.36167935,0.761187,0.81450648,0.9978798,Europe,Exotic,5.3457605,5.2468702,5.2150111,5.25473315,56.36715569,0.04719645,5.26931369,5.42220731,
USDPLN,U.S. DOLLAR / POLISH ZLOTY,4.39958,4.4328,4.39916,4.4198,4.4244,4.4204,0.02022,0.45958932,0.0187,0.42489378,1.14421713,1.14421713,1.75477371,7.27721979,8.43740033,2.98651095,-10.69487382,0.95477387,0.76469144,1.05969539,1.1537705,Europe,Exotic,4.344605,4.1860826,4.1414286,4.2326012,71.47901412,0.04533108,4.26938799,4.41982201,
USDCHF,U.S. DOLLAR / SWISS FRANC,0.91737,0.92448,0.91737,0.92061,0.92068,0.92059,0.00324,0.35318356,0.00285,0.3105387,0.66702387,0.66702387,0.96843537,4.2345535,2.66186409,1.60024721,-6.45158012,-0.40353117,0.7750417,0.80554396,0.59967061,Americas,Major,0.9030475,0.8876552,0.8897232,0.9026015,77.55893397,0.00599895,0.8816106,0.9244844,
GBPSEK,BRITISH POUND / SWEDISH KRONA,13.3544,13.4371,13.33368,13.37484,13.38023,13.3741,0.02044,0.15305817,0.01938,0.14510919,0.36876112,0.36876112,-0.88526267,-3.63809277,-2.82384568,3.25749446,7.80597111,6.06366275,0.77562983,0.85547959,0.79438931,Europe,Exotic,13.667265,13.706744,13.6085167,13.1772134,31.69018651,0.11472466,13.22132738,14.11320262,
JPYGBP,JAPANESE YEN / BRITISH POUND,0.005517,0.005562,0.005517,0.005559,0.005567,0.005559,0.000042,0.76128331,0.000042,0.76128331,1.349134,1.349134,1.10949436,2.58350249,2.16871899,-9.00311017,-9.9757085,-11.74789649,0.81566069,0.60108124,0.55252161,Asia,Minor,0.0054736,0.00545336,0.00552826,0.00583091,66.46287966,0.00003094,0.00539935,0.00554785,
NZDCAD,NEW ZEALAND DOLLAR / CANADIAN DOLLAR,0.81424,0.81428,0.80768,0.8099,0.81003,0.80993,-0.00434,-0.53301238,-0.00313,-0.38497964,-0.52201683,-0.52201683,0.93469591,0.51879065,-1.07004129,-4.68064072,4.63283551,-5.82886643,0.81715531,0.83324577,0.67332301,Pacific,Minor,0.8023645,0.8060894,0.8139568,0.83082775,57.40545314,0.00573729,0.79286143,0.81186757,
GBPZAR,BRITISH POUND / SOUTH AFRICAN RAND,23.18874,23.37982,23.18874,23.328,23.33949,23.328,0.13926,0.60055009,0.13776,0.59404301,1.40756905,1.40756905,1.82897551,-2.38284938,-1.54153674,3.86992038,15.29565269,13.50333533,0.82402062,1.0662628,1.0793133,,Exotic,23.3930405,23.5784064,23.6377707,22.801273,48.05013339,0.25910399,22.78627195,23.99980905,
CHFAUD,SWISS FRANC / AUSTRALIAN DOLLAR,1.7115,1.7257,1.7115,1.72187,1.7235,1.7227,0.01037,0.60590126,0.01067,0.62353904,1.38785845,1.38785845,0.89476151,-1.33680953,3.63845385,5.21083472,8.86886697,8.5784731,0.84721005,0.84564315,0.65693548,Europe,Minor,1.729205,1.7406522,1.7070906,1.65761005,46.22432192,0.01208639,1.68990789,1.76850211,
