Ticker,Description,Open,High,Low,Price,Ask,Bid,Change from Open,Change from Open %,Change,Change %,"Change 1W, %","Change 1M, %",Weekly Performance,Monthly Performance,3-Month Performance,6-Month Performance,Yearly Performance,YTD Performance,Volatility,Volatility Week,Volatility Month,Region,Group,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Relative Strength Index (14),Average True Range (14),Bollinger Lower Band (20),Bollinger Upper Band (20),Pattern
CADCHF,CANADIAN DOLLAR / SWISS FRANC,0.67331,0.67503,0.67022,0.6707,0.6717,0.6707,-0.00261,-0.3876372,-0.00261,-0.3876372,-0.3876372,-0.3876372,-0.21275646,2.62098934,-0.82656848,-0.41573868,-5.89308264,-1.69292781,0.71767479,0.75621644,0.61682675,Americas,Minor,0.6655515,0.6574142,0.6635169,0.6705557,58.37308845,0.00450959,0.64694095,0.68416205,
GBPCHF,BRITISH POUND / SWISS FRANC,1.11593,1.11726,1.1091,1.1091,1.1108,1.1091,-0.00683,-0.61204556,-0.00683,-0.61204556,-0.61204556,-0.61204556,-0.06217392,-0.88206118,-2.4581153,-2.035084,2.26266873,-0.81469491,0.73573167,0.52389396,0.46711583,Europe,Minor,1.1129545,1.1144898,1.1222637,1.12206,42.47374802,0.00571982,1.10794009,1.11796891,
NZDSGD,NEW ZEALAND DOLLAR / SINGAPORE DOLLAR,0.8185,0.82185,0.8157,0.8157,0.8173,0.8157,-0.0028,-0.34208919,-0.0028,-0.34208919,-0.34208919,-0.34208919,0.31976387,1.24995345,-1.75366753,-2.39437125,-0.45276479,-4.11764014,0.75395366,0.68802677,0.53934647,,Exotic,0.8076705,0.8090558,0.8185731,0.82712795,61.52931771,0.00510028,0.79669851,0.81864249,
EURAUD,EURO / AUSTRALIAN DOLLAR,1.64312,1.65193,1.63948,1.64512,1.64663,1.64628,0.002,0.12171966,0.002,0.12171966,0.12171966,0.12171966,-0.41465644,-1.57881197,0.60542312,1.42915274,8.97504687,4.79138799,0.75938712,0.70124268,0.70336933,Europe,Minor,1.660464,1.6687706,1.6484941,1.6196812,38.45148996,0.01218505,1.63562721,1.68530079,
CHFHUF,SWISS FRANC / HUNGARIAN FORINT,402.09,404.19,401.14,404.1,404.483,403.748,2.01,0.49988808,2.01,0.49988808,0.49988808,0.49988808,0.32772233,1.65014841,5.6166854,6.19957426,-8.06715807,0.08420844,0.76033305,1.23590103,0.95622856,Europe,Exotic,402.8455,402.0712,392.8254,390.42786,54.36324087,4.03790272,398.50851729,407.18248271,
JPYCHF,JAPANESE YEN / SWISS FRANC,0.006123,0.006135,0.006088,0.006121,0.006128,0.006127,-0.000002,-0.03266373,-0.000002,-0.03266373,-0.03266373,-0.03266373,0.19643149,0.84019769,-1.21045836,-11.00610643,-9.21091664,-12.85592255,0.77201051,0.54312332,0.54113982,Asia,Minor,0.00608665,0.00608046,0.00621174,0.00655021,55.53767947,0.00003635,0.00600917,0.00616413,
JPYGBP,JAPANESE YEN / BRITISH POUND,0.005484,0.005517,0.005474,0.005517,0.005525,0.005517,0.000033,0.60175055,0.000032,0.5834093,0.5834093,0.5834093,0.27262814,1.80845174,1.35954437,-9.12535002,-11.18802318,-12.414669,0.7855316,0.50339556,0.5137063,Asia,Minor,0.0054648,0.00545208,0.00553137,0.00583423,60.45324442,0.00002972,0.00539141,0.00553819,
EURHUF,EURO / HUNGARIAN FORINT,388.93,390.047,386.981,388.39,389.38,388.39,-0.54,-0.13884247,-0.54,-0.13884247,-0.13884247,-0.13884247,0.06647223,2.02532311,3.7366453,2.89294513,-7.62011003,-2.79070932,0.79228696,1.12116738,0.85624172,Europe,Exotic,386.743,385.3566,379.18814,381.505885,55.05379936,3.49903638,380.73000753,392.75599247,Spinning Top Black
EURSGD,EURO / SINGAPORE DOLLAR,1.4441,1.4494,1.438,1.438,1.43868,1.43838,-0.0061,-0.42240842,-0.0061,-0.42240842,-0.42240842,-0.42240842,-1.05958442,-1.75649548,-2.43770057,-0.96896155,2.30142639,0.29992328,0.79276773,0.47242895,0.40447246,,Exotic,1.4534785,1.463638,1.4635039,1.4513275,30.46798467,0.00663242,1.43826314,1.46869386,
CHFJPY,SWISS FRANC / JAPANESE YEN,163.207,164.288,162.977,163.288,163.228,163.192,0.081,0.04963022,0.081,0.04963022,0.04963022,0.04963022,-0.18277736,-0.86514118,1.20738812,12.37990365,10.29544871,15.13019199,0.80440798,0.56839083,0.55245581,Europe,Minor,164.2172,164.37968,160.99746,153.071445,44.45031051,0.99639699,162.12541372,166.30898628,Long Upper Shadow
CADJPY,CANADIAN DOLLAR / JAPANESE YEN,109.969,110.36,109.474,109.559,109.596,109.566,-0.41,-0.37283234,-0.41,-0.37283234,-0.37283234,-0.37283234,-0.42987495,1.74687494,0.39126929,11.92166638,3.75789603,13.2416174,0.80932459,0.69294527,0.68275289,Americas,Minor,109.3295,108.10696,106.84387,102.603005,54.04057902,0.7883493,107.47266544,111.18633456,
SGDCHF,SINGAPORE DOLLAR / SWISS FRANC,0.6694,0.6708,0.6654,0.6679,0.669,0.6687,-0.0015,-0.22408127,-0.0015,-0.22408127,-0.22408127,-0.22408127,0.60250038,2.2348079,0.72387272,-2.22515005,-1.82272527,-2.83677626,0.81154193,0.47963429,0.39555663,,Exotic,0.66013,0.654264,0.659232,0.673069,72.11872088,0.00304589,0.64758247,0.67267753,
GBPSGD,BRITISH POUND / SINGAPORE DOLLAR,1.6646,1.67188,1.6581,1.6581,1.6605,1.6581,-0.0065,-0.3904842,-0.0073,-0.43833313,-0.43833313,-0.43833313,-0.6768899,-3.07419813,-3.24895844,0.10625838,4.19127812,2.36828133,0.83107171,0.51306245,0.45318214,,Exotic,1.6841465,1.7016806,1.7008599,1.66654265,23.5720538,0.00853747,1.65213299,1.71616001,
CHFSGD,SWISS FRANC / SINGAPORE DOLLAR,1.4926,1.50296,1.4904,1.49467,1.49561,1.49467,0.00207,0.13868418,0.00207,0.13868418,0.13868418,0.13868418,-0.67977939,-2.23502786,-0.78197086,2.18428681,1.80288789,3.13261159,0.84272678,0.50439948,0.41354044,,Exotic,1.5129165,1.526285,1.5151558,1.48480705,26.15421654,0.00718795,1.4842146,1.5416184,
AUDSGD,AUSTRALIAN DOLLAR / SINGAPORE DOLLAR,0.8769,0.88076,0.87315,0.87315,0.87396,0.87342,-0.00375,-0.42764283,-0.00375,-0.42764283,-0.42764283,-0.42764283,-0.48438568,-0.29916531,-3.07164583,-2.41299148,-6.17141997,-4.42126234,0.87155701,0.80964627,0.67009079,,Exotic,0.874339,0.875918,0.8869344,0.89551885,46.90151674,0.00640814,0.86762702,0.88105098,
CHFNZD,SWISS FRANC / NEW ZEALAND DOLLAR,1.8218,1.8351,1.8189,1.8309,1.8317,1.8309,0.0091,0.49950598,0.0091,0.49950598,0.49950598,0.49950598,-0.98426261,-3.49462366,0.97617472,4.70063476,2.32493154,7.51658935,0.89064819,0.64083744,0.6111451,Europe,Minor,1.87179,1.884674,1.849529,1.7944245,27.88504498,0.01248279,1.81186825,1.93171175,
USDCAD,U.S. DOLLAR / CANADIAN DOLLAR,1.3577,1.36799,1.3559,1.36637,1.36765,1.36742,0.00867,0.63857995,0.00867,0.63857995,0.63857995,0.63857995,1.34020619,1.15339912,3.14328203,1.64174663,-0.1060081,0.89049036,0.89165868,0.68701592,0.51106635,Americas,Major,1.3541155,1.3480334,1.3402324,1.3455906,65.57470496,0.00761931,1.33952471,1.36870629,
